dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,deepwalk,256,10,10,1,1,0.7700150615424474,0.7839482693039179,0.7839482693039178,00:01:23.226,False
pubmed,deepwalk,256,10,10,1,1,0.7497861871460914,0.7754640108646447,0.7754640108646447,00:01:23.226,True
pubmed,deepwalk,256,10,10,1,1,0.7714220416252974,0.7843286420692278,0.7843286420692278,00:01:34.741,False
pubmed,deepwalk,256,10,10,1,1,0.751791409448503,0.7790855590765052,0.7790855590765052,00:01:34.741,True
pubmed,deepwalk,256,10,10,1,1,0.7697215879919788,0.7825535691644478,0.7825535691644478,00:01:24.801,False
pubmed,deepwalk,256,10,10,1,1,0.7484299897377692,0.7772747849705749,0.7772747849705749,00:01:24.801,True
pubmed,deepwalk,256,10,10,1,1,0.77493570657823,0.7881323697223279,0.7881323697223279,00:01:30.204,False
pubmed,deepwalk,256,10,10,1,1,0.7514128403810852,0.7804436396559529,0.7804436396559529,00:01:30.204,True
pubmed,deepwalk,256,10,10,1,1,0.7740751871447067,0.7861037149740079,0.7861037149740079,00:01:32.342,False
pubmed,deepwalk,256,10,10,1,1,0.7496731577920551,0.775011317338162,0.7750113173381621,00:01:32.342,True
pubmed,deepwalk,256,10,10,1,1,0.768441375280081,0.7805249144161278,0.7805249144161278,00:01:24.353,False
pubmed,deepwalk,256,10,10,1,1,0.7476336987958913,0.7736532367587143,0.7736532367587143,00:01:24.353,True
pubmed,deepwalk,256,10,10,1,1,0.7712787530240762,0.7826803600862178,0.7826803600862178,00:01:33.065,False
pubmed,deepwalk,256,10,10,1,1,0.7589107713903799,0.7831598008148484,0.7831598008148484,00:01:33.065,True
pubmed,deepwalk,256,10,10,1,1,0.7656832722738572,0.779890959807278,0.7798909598072779,00:01:24.133,False
pubmed,deepwalk,256,10,10,1,1,0.75439480712368,0.7822544137618832,0.7822544137618832,00:01:24.133,True
pubmed,deepwalk,256,10,10,1,1,0.7715816987167927,0.7835678965386078,0.7835678965386078,00:01:31.599,False
pubmed,deepwalk,256,10,10,1,1,0.7533926654112411,0.784517881394296,0.784517881394296,00:01:31.599,True
pubmed,deepwalk,256,10,10,1,1,0.7742039456168014,0.7880055788005579,0.7880055788005579,00:01:33.527,False
pubmed,deepwalk,256,10,10,1,1,0.7590514517127778,0.7858759619737438,0.7858759619737438,00:01:33.527,True
pubmed,deepwalk,256,10,10,1,1,0.7733258562516002,0.7858501331304679,0.7858501331304678,00:01:23.824,False
pubmed,deepwalk,256,10,10,1,1,0.7493508653119028,0.7763693979176096,0.7763693979176097,00:01:23.824,True
pubmed,deepwalk,256,10,10,1,1,0.7688184803678754,0.7822999873209078,0.7822999873209078,00:01:32.638,False
pubmed,deepwalk,256,10,10,1,1,0.7519920379240733,0.7795382526029878,0.7795382526029878,00:01:32.638,True
pubmed,deepwalk,256,10,10,1,1,0.7742194402537851,0.7853429694433879,0.7853429694433879,00:01:22.897,False
pubmed,deepwalk,256,10,10,1,1,0.762146202011591,0.7894975101856043,0.7894975101856043,00:01:22.897,True
pubmed,deepwalk,256,10,10,1,1,0.7711245786822526,0.7833143146950678,0.7833143146950678,00:01:36.758,False
pubmed,deepwalk,256,10,10,1,1,0.7572051939882344,0.783612494341331,0.783612494341331,00:01:36.758,True
pubmed,deepwalk,256,10,10,1,1,0.779215001078435,0.7911753518448079,0.7911753518448079,00:01:36.767,False
pubmed,deepwalk,256,10,10,1,1,0.7658160103384812,0.7890448166591216,0.7890448166591217,00:01:36.767,True
pubmed,deepwalk,256,10,10,1,1,0.7728743066415896,0.7862305058957778,0.7862305058957778,00:01:31.361,False
pubmed,deepwalk,256,10,10,1,1,0.7642234935894646,0.7894975101856043,0.7894975101856043,00:01:31.361,True
pubmed,deepwalk,256,10,10,1,1,0.768513689544675,0.781032078103208,0.7810320781032078,00:01:32.661,False
pubmed,deepwalk,256,10,10,1,1,0.7506881777306681,0.7804436396559529,0.7804436396559529,00:01:32.661,True
pubmed,deepwalk,256,10,10,1,1,0.7709746419711377,0.7834411056168378,0.7834411056168379,00:01:18.626,False
pubmed,deepwalk,256,10,10,1,1,0.7545843037332968,0.7822544137618832,0.7822544137618832,00:01:18.626,True
pubmed,deepwalk,256,10,10,1,1,0.7720982034929231,0.7842018511474579,0.7842018511474579,00:01:36.871,False
pubmed,deepwalk,256,10,10,1,1,0.7612606636456508,0.784517881394296,0.784517881394296,00:01:36.871,True
