dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
pubmed,node2vec,256,10,10,0.25,0.5,0.7741529388958126,0.7898073022312373,0.7898073022312373,00:02:11.699
pubmed,node2vec,256,10,10,0.25,0.5,0.7764779127344603,0.7885395537525355,0.7885395537525355,00:02:11.041
pubmed,node2vec,256,10,10,0.25,0.5,0.7782348264818474,0.7910750507099392,0.7910750507099391,00:02:24.411
pubmed,node2vec,256,10,10,0.25,0.5,0.7780051361912806,0.7918356997971603,0.7918356997971603,00:02:13.741
pubmed,node2vec,256,10,10,0.25,0.5,0.7754040212337593,0.7893002028397565,0.7893002028397565,00:02:16.179
pubmed,node2vec,256,10,10,0.25,0.5,0.7758483264204413,0.7882860040567952,0.7882860040567952,00:02:15.523
pubmed,node2vec,256,10,10,0.25,0.5,0.7817596436230027,0.795892494929006,0.795892494929006,00:02:18.680
pubmed,node2vec,256,10,10,0.25,0.5,0.7767718815431964,0.7918356997971603,0.7918356997971603,00:02:15.875
pubmed,node2vec,256,10,10,0.25,0.5,0.7728615767112242,0.7898073022312373,0.7898073022312373,00:02:13.602
pubmed,node2vec,256,10,10,0.25,0.5,0.7770545999705248,0.79158215010142,0.7915821501014199,00:02:17.722
pubmed,node2vec,256,10,10,0.25,0.5,0.7791518506848097,0.7905679513184585,0.7905679513184585,00:02:15.651
pubmed,node2vec,256,10,10,0.25,0.5,0.7862330174438207,0.8012170385395537,0.8012170385395537,00:02:15.564
pubmed,node2vec,256,10,10,0.25,0.5,0.7856529775178086,0.7984279918864098,0.7984279918864098,00:02:10.827
pubmed,node2vec,256,10,10,0.25,0.5,0.7704227099765335,0.78473630831643,0.78473630831643,00:02:13.987
pubmed,node2vec,256,10,10,0.25,0.5,0.7804508285919879,0.7936105476673428,0.7936105476673428,00:02:06.492
pubmed,node2vec,256,10,10,0.25,0.5,0.7780862176846929,0.7923427991886409,0.7923427991886409,00:02:09.816
pubmed,node2vec,256,10,10,0.25,0.5,0.777876025771179,0.7890466531440163,0.7890466531440162,00:02:09.992
pubmed,node2vec,256,10,10,0.25,0.5,0.7759118577832457,0.7890466531440163,0.7890466531440162,00:02:19.158
pubmed,node2vec,256,10,10,0.25,0.5,0.7792101607101255,0.7908215010141988,0.7908215010141988,00:02:11.174
pubmed,node2vec,256,10,10,0.25,0.5,0.7818485849005375,0.7948782961460447,0.7948782961460447,00:02:09.849
pubmed,node2vec,256,10,10,0.25,0.5,0.7772676942339841,0.7918356997971603,0.7918356997971603,00:02:14.887
pubmed,node2vec,256,10,10,0.25,0.5,0.7814390428138202,0.7936105476673428,0.7936105476673428,00:02:19.833
pubmed,node2vec,256,10,10,0.25,0.5,0.7718534206631018,0.7860040567951317,0.7860040567951319,00:02:12.961
pubmed,node2vec,256,10,10,0.25,0.5,0.7767746810261326,0.7890466531440163,0.7890466531440162,00:02:09.209
pubmed,node2vec,256,10,10,0.25,0.5,0.7751518243702025,0.7885395537525355,0.7885395537525355,00:02:05.728
pubmed,node2vec,256,10,10,0.25,0.75,0.7812479441887031,0.795892494929006,0.795892494929006,00:02:05.231
pubmed,node2vec,256,10,10,0.25,0.75,0.7711152215842315,0.7852434077079109,0.7852434077079108,00:02:04.141
pubmed,node2vec,256,10,10,0.25,0.75,0.7770855371602328,0.7898073022312373,0.7898073022312373,00:02:12.817
pubmed,node2vec,256,10,10,0.25,0.75,0.7838579157335558,0.7966531440162272,0.7966531440162272,00:02:07.368
pubmed,node2vec,256,10,10,0.25,0.75,0.7749674687363505,0.7872718052738337,0.7872718052738337,00:02:03.616
pubmed,node2vec,256,10,10,0.25,0.75,0.7766714665595021,0.7918356997971603,0.7918356997971603,00:02:10.901
pubmed,node2vec,256,10,10,0.25,0.75,0.7735527437353135,0.7877789046653145,0.7877789046653144,00:02:05.629
pubmed,node2vec,256,10,10,0.25,0.75,0.7778142471683892,0.7913286004056795,0.7913286004056795,00:02:10.005
pubmed,node2vec,256,10,10,0.25,0.75,0.7857863944740084,0.7981744421906694,0.7981744421906694,00:02:10.841
pubmed,node2vec,256,10,10,0.25,0.75,0.774946420432936,0.7898073022312373,0.7898073022312373,00:02:10.330
pubmed,node2vec,256,10,10,0.25,0.75,0.7777884740756139,0.7905679513184585,0.7905679513184585,00:02:06.876
pubmed,node2vec,256,10,10,0.25,0.75,0.7738876477305346,0.7890466531440163,0.7890466531440162,00:02:10.966
pubmed,node2vec,256,10,10,0.25,0.75,0.782796826654584,0.7963995943204868,0.7963995943204868,00:02:10.177
pubmed,node2vec,256,10,10,0.25,0.75,0.7709355355669377,0.7852434077079109,0.7852434077079108,00:02:11.189
pubmed,node2vec,256,10,10,0.25,0.75,0.7823402679268842,0.7953853955375254,0.7953853955375254,00:02:11.500
pubmed,node2vec,256,10,10,0.25,0.75,0.7760353376702613,0.7900608519269777,0.7900608519269777,00:02:12.727
pubmed,node2vec,256,10,10,0.25,0.75,0.7861921320013359,0.7981744421906694,0.7981744421906694,00:02:08.026
pubmed,node2vec,256,10,10,0.25,0.75,0.7826966178454046,0.7953853955375254,0.7953853955375254,00:02:09.467
pubmed,node2vec,256,10,10,0.25,0.75,0.7684618864685407,0.7829614604462475,0.7829614604462475,00:02:11.431
pubmed,node2vec,256,10,10,0.25,0.75,0.7816399476340403,0.7941176470588235,0.7941176470588235,00:02:08.342
pubmed,node2vec,256,10,10,0.25,0.75,0.7766551245860233,0.789553752535497,0.789553752535497,00:02:10.124
pubmed,node2vec,256,10,10,0.25,0.75,0.7770100875700123,0.79158215010142,0.7915821501014199,00:02:09.266
pubmed,node2vec,256,10,10,0.25,0.75,0.7772726340379617,0.7905679513184585,0.7905679513184585,00:02:11.442
pubmed,node2vec,256,10,10,0.25,0.75,0.768291410114041,0.7824543610547666,0.7824543610547667,00:02:08.110
pubmed,node2vec,256,10,10,0.25,0.75,0.7752983466356191,0.787525354969574,0.787525354969574,00:02:11.807
pubmed,node2vec,256,10,10,0.25,1.0,0.7740773192528305,0.7882860040567952,0.7882860040567952,00:02:09.043
pubmed,node2vec,256,10,10,0.25,1.0,0.7714163048536102,0.7870182555780934,0.7870182555780934,00:02:10.804
pubmed,node2vec,256,10,10,0.25,1.0,0.7761455275479823,0.7885395537525355,0.7885395537525355,00:02:10.613
pubmed,node2vec,256,10,10,0.25,1.0,0.7702847079704934,0.7852434077079109,0.7852434077079108,00:02:09.127
pubmed,node2vec,256,10,10,0.25,1.0,0.7807548721539832,0.7946247464503042,0.7946247464503042,00:02:09.878
pubmed,node2vec,256,10,10,0.25,1.0,0.7767315601898126,0.7898073022312373,0.7898073022312373,00:02:10.199
pubmed,node2vec,256,10,10,0.25,1.0,0.7739189983677526,0.7865111561866126,0.7865111561866126,00:02:12.917
pubmed,node2vec,256,10,10,0.25,1.0,0.7746807035338223,0.790314401622718,0.790314401622718,00:02:09.861
pubmed,node2vec,256,10,10,0.25,1.0,0.7705429592323215,0.78473630831643,0.78473630831643,00:02:09.362
pubmed,node2vec,256,10,10,0.25,1.0,0.7744433561432373,0.7877789046653145,0.7877789046653144,00:02:12.723
pubmed,node2vec,256,10,10,0.25,1.0,0.77928884221783,0.7938640973630832,0.7938640973630832,00:02:11.060
pubmed,node2vec,256,10,10,0.25,1.0,0.7762573508147795,0.7900608519269777,0.7900608519269777,00:02:11.004
pubmed,node2vec,256,10,10,0.25,1.0,0.7782191134270734,0.7918356997971603,0.7918356997971603,00:02:12.894
pubmed,node2vec,256,10,10,0.25,1.0,0.7794199031333403,0.7923427991886409,0.7923427991886409,00:02:11.051
pubmed,node2vec,256,10,10,0.25,1.0,0.7781108826963098,0.7925963488843814,0.7925963488843814,00:02:09.418
pubmed,node2vec,256,10,10,0.25,1.0,0.7753759352202643,0.7882860040567952,0.7882860040567952,00:02:11.968
pubmed,node2vec,256,10,10,0.25,1.0,0.7773754319667856,0.7905679513184585,0.7905679513184585,00:02:09.027
pubmed,node2vec,256,10,10,0.25,1.0,0.77448080689767,0.7898073022312373,0.7898073022312373,00:02:13.090
pubmed,node2vec,256,10,10,0.25,1.0,0.7816044972674082,0.7948782961460447,0.7948782961460447,00:02:09.564
pubmed,node2vec,256,10,10,0.25,1.0,0.776887550635721,0.7908215010141988,0.7908215010141988,00:02:12.858
pubmed,node2vec,256,10,10,0.25,1.0,0.7767648518184905,0.7913286004056795,0.7913286004056795,00:02:10.359
pubmed,node2vec,256,10,10,0.25,1.0,0.7733772322379918,0.7882860040567952,0.7882860040567952,00:02:12.508
pubmed,node2vec,256,10,10,0.25,1.0,0.7700033404656791,0.7844827586206896,0.7844827586206896,00:02:14.304
pubmed,node2vec,256,10,10,0.25,1.0,0.7797165461418784,0.7905679513184585,0.7905679513184585,00:02:12.400
pubmed,node2vec,256,10,10,0.25,1.0,0.7728337044922741,0.7849898580121704,0.7849898580121704,00:02:12.534
pubmed,node2vec,256,10,10,0.25,2.0,0.767351654589857,0.7824543610547666,0.7824543610547667,00:02:12.695
pubmed,node2vec,256,10,10,0.25,2.0,0.7816667444004102,0.7956389452332657,0.7956389452332657,00:02:08.527
pubmed,node2vec,256,10,10,0.25,2.0,0.7749980551565679,0.7887931034482759,0.7887931034482759,00:02:09.812
pubmed,node2vec,256,10,10,0.25,2.0,0.7744961782285443,0.7887931034482759,0.7887931034482759,00:02:10.333
